API/UWI,Monthly Production Date,Monthly Oil,Monthly Gas,Monthly Water,Monthly BOE,Days,Cum Oil,Cum Gas,Cum Water,Avg Oil,Avg Gas,Avg Water,Daily Avg BOE,Reservoir,DI Landing Zone,Well Name,Well Number,Operator Company Name,Production Type,Well Status,Entity Type,Total Proppant,Total Fluid,Gross Perforated Interval,DI Lateral Length,Producing Month Number,Monthly Oil Per perforated Ft,Monthly Gas Per perforated Ft,Monthly BOE Per perforated Ft,Daily Avg Oil Per perforated Ft,Daily Avg Gas Per perforated Ft,Daily Avg BOE Per perforated Ft,Cum Oil Per perforated Ft,Cum Gas Per perforated Ft,Cum BOE Per perforated Ft
42461355900000,2017-08-01,637,1566,206,898.00,,100039,161513,16771,20.55,50.52,6.65,29.93,TREND AREA,,LARAH,1,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,413000.0000,19270.12,1065.00,,112,,,,,,,,,
42461355900000,2017-09-01,737,1507,238,988.17,,100776,163020,17009,24.57,50.23,7.93,32.94,TREND AREA,,LARAH,1,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,413000.0000,19270.12,1065.00,,113,,,,,,,,,
42461355900000,2017-10-01,615,1548,199,873.00,,101391,164568,17208,19.84,49.94,6.42,29.10,TREND AREA,,LARAH,1,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,413000.0000,19270.12,1065.00,,114,,,,,,,,,
42461355900000,2017-11-01,583,1524,189,837.00,,101974,166092,17397,19.43,50.80,6.30,27.90,TREND AREA,,LARAH,1,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,413000.0000,19270.12,1065.00,,115,,,,,,,,,
42461355900000,2017-12-01,572,1483,186,819.17,,102546,167575,17583,18.45,47.84,6.00,27.31,TREND AREA,,LARAH,1,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,413000.0000,19270.12,1065.00,,116,,,,,,,,,
42461355900000,2018-01-01,531,1430,130,769.33,,103077,169005,17713,17.13,46.13,4.19,25.64,TREND AREA,,LARAH,1,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,413000.0000,19270.12,1065.00,,117,,,,,,,,,
42461355900000,2018-02-01,585,1328,143,806.33,,103662,170333,17856,20.89,47.43,5.11,26.88,TREND AREA,,LARAH,1,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,413000.0000,19270.12,1065.00,,118,,,,,,,,,
42461355900000,2018-03-01,545,1441,133,785.17,,104207,171774,17989,17.58,46.48,4.29,26.17,TREND AREA,,LARAH,1,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,413000.0000,19270.12,1065.00,,119,,,,,,,,,
42461355900000,2018-04-01,374,1210,92,575.67,,104581,172984,18081,12.47,40.33,3.07,19.19,TREND AREA,,LARAH,1,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,413000.0000,19270.12,1065.00,,120,,,,,,,,,
42461355900000,2018-05-01,372,1297,91,588.17,,104953,174281,18172,12.00,41.84,2.94,19.61,TREND AREA,,LARAH,1,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,413000.0000,19270.12,1065.00,,121,,,,,,,,,
42461355900000,2018-06-01,451,1300,111,667.67,,105404,175581,18283,15.03,43.33,3.70,22.26,TREND AREA,,LARAH,1,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,413000.0000,19270.12,1065.00,,122,,,,,,,,,
42461355900000,2018-07-01,425,1381,104,655.17,,105829,176962,18387,13.71,44.55,3.35,21.84,TREND AREA,,LARAH,1,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,413000.0000,19270.12,1065.00,,123,,,,,,,,,
42461355900000,2018-08-01,393,1328,97,614.33,,106222,178290,18484,12.68,42.84,3.13,20.48,TREND AREA,,LARAH,1,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,413000.0000,19270.12,1065.00,,124,,,,,,,,,
42461355900000,2018-09-01,381,1288,94,595.67,,106603,179578,18578,12.70,42.93,3.13,19.86,TREND AREA,,LARAH,1,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,413000.0000,19270.12,1065.00,,125,,,,,,,,,
42461355900000,2018-10-01,356,1174,88,551.67,,106959,180752,18666,11.48,37.87,2.84,18.39,TREND AREA,,LARAH,1,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,413000.0000,19270.12,1065.00,,126,,,,,,,,,
42461355900000,2018-11-01,181,977,44,343.83,,107140,181729,18710,6.03,32.57,1.47,11.46,TREND AREA,,LARAH,1,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,413000.0000,19270.12,1065.00,,127,,,,,,,,,
42461355900000,2018-12-01,508,1207,125,709.17,,107648,182936,18835,16.39,38.94,4.03,23.64,TREND AREA,,LARAH,1,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,413000.0000,19270.12,1065.00,,128,,,,,,,,,
42461355900000,2019-01-01,418,1134,68,607.00,,108066,184070,18903,13.48,36.58,2.19,20.23,TREND AREA,,LARAH,1,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,413000.0000,19270.12,1065.00,,129,,,,,,,,,
42461355900000,2019-02-01,359,1001,59,525.83,,108425,185071,18962,12.82,35.75,2.11,17.53,TREND AREA,,LARAH,1,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,413000.0000,19270.12,1065.00,,130,,,,,,,,,
42461355900000,2019-03-01,400,1006,66,567.67,,108825,186077,19028,12.90,32.45,2.13,18.92,TREND AREA,,LARAH,1,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,413000.0000,19270.12,1065.00,,131,,,,,,,,,
42461355900000,2019-04-01,430,1052,71,605.33,,109255,187129,19099,14.33,35.07,2.37,20.18,TREND AREA,,LARAH,1,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,413000.0000,19270.12,1065.00,,132,,,,,,,,,
42461355900000,2019-05-01,464,1282,76,677.67,,109719,188411,19175,14.97,41.35,2.45,22.59,TREND AREA,,LARAH,1,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,413000.0000,19270.12,1065.00,,133,,,,,,,,,
42461355900000,2019-06-01,385,1125,63,572.50,,110104,189536,19238,12.83,37.50,2.10,19.08,TREND AREA,,LARAH,1,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,413000.0000,19270.12,1065.00,,134,,,,,,,,,
42461355900000,2019-07-01,363,1101,60,546.50,,110467,190637,19298,11.71,35.52,1.94,18.22,TREND AREA,,LARAH,1,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,413000.0000,19270.12,1065.00,,135,,,,,,,,,
42461355900000,2019-08-01,428,1412,70,663.33,,110895,192049,19368,13.81,45.55,2.26,22.11,TREND AREA,,LARAH,1,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,413000.0000,19270.12,1065.00,,136,,,,,,,,,
42461355900000,2019-09-01,391,1329,64,612.50,,111286,193378,19432,13.03,44.30,2.13,20.42,TREND AREA,,LARAH,1,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,413000.0000,19270.12,1065.00,,137,,,,,,,,,
42461355900000,2019-10-01,370,1181,61,566.83,,111656,194559,19493,11.94,38.10,1.97,18.89,TREND AREA,,LARAH,1,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,413000.0000,19270.12,1065.00,,138,,,,,,,,,
42461355900000,2019-11-01,422,1360,69,648.67,,112078,195919,19562,14.07,45.33,2.30,21.62,TREND AREA,,LARAH,1,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,413000.0000,19270.12,1065.00,,139,,,,,,,,,
42461355900000,2019-12-01,468,1377,77,697.50,,112546,197296,19639,15.10,44.42,2.48,23.25,TREND AREA,,LARAH,1,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,413000.0000,19270.12,1065.00,,140,,,,,,,,,
42461355900000,2020-01-01,424,1260,101,634.00,,112970,198556,19740,13.68,40.65,3.26,21.13,TREND AREA,,LARAH,1,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,413000.0000,19270.12,1065.00,,141,,,,,,,,,
42461355900000,2020-02-01,386,1185,92,583.50,,113356,199741,19832,13.31,40.86,3.17,19.45,TREND AREA,,LARAH,1,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,413000.0000,19270.12,1065.00,,142,,,,,,,,,
42461355900000,2020-03-01,417,1259,99,626.83,,113773,201000,19931,13.45,40.61,3.19,20.89,TREND AREA,,LARAH,1,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,413000.0000,19270.12,1065.00,,143,,,,,,,,,
42461355900000,2020-04-01,379,1347,90,603.50,,114152,202347,20021,12.63,44.90,3.00,20.12,TREND AREA,,LARAH,1,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,413000.0000,19270.12,1065.00,,144,,,,,,,,,
42461355900000,2020-05-01,202,1126,48,389.67,,114354,203473,20069,6.52,36.32,1.55,12.99,TREND AREA,,LARAH,1,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,413000.0000,19270.12,1065.00,,145,,,,,,,,,
42461355900000,2020-06-01,267,1171,64,462.17,,114621,204644,20133,8.90,39.03,2.13,15.41,TREND AREA,,LARAH,1,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,413000.0000,19270.12,1065.00,,146,,,,,,,,,
42461355900000,2020-07-01,314,1205,75,514.83,,114935,205849,20208,10.13,38.87,2.42,17.16,TREND AREA,,LARAH,1,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,413000.0000,19270.12,1065.00,,147,,,,,,,,,
42461355900000,2020-08-01,338,1270,80,549.67,,115273,207119,20288,10.90,40.97,2.58,18.32,TREND AREA,,LARAH,1,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,413000.0000,19270.12,1065.00,,148,,,,,,,,,
42461355900000,2020-09-01,317,1200,76,517.00,,115590,208319,20364,10.57,40.00,2.53,17.23,TREND AREA,,LARAH,1,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,413000.0000,19270.12,1065.00,,149,,,,,,,,,
42461355900000,2020-10-01,335,1266,80,546.00,,115925,209585,20444,10.81,40.84,2.58,18.20,TREND AREA,,LARAH,1,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,413000.0000,19270.12,1065.00,,150,,,,,,,,,
42461355900000,2020-11-01,316,1182,75,513.00,,116241,210767,20519,10.53,39.40,2.50,17.10,TREND AREA,,LARAH,1,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,413000.0000,19270.12,1065.00,,151,,,,,,,,,
42461355900000,2020-12-01,397,1173,95,592.50,,116638,211940,20614,12.81,37.84,3.06,19.75,TREND AREA,,LARAH,1,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,413000.0000,19270.12,1065.00,,152,,,,,,,,,
42461355900000,2021-01-01,321,1189,124,519.17,,116959,213129,20738,10.35,38.35,4.00,17.31,TREND AREA,,LARAH,1,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,413000.0000,19270.12,1065.00,,153,,,,,,,,,
42461355900000,2021-02-01,308,988,119,472.67,,117267,214117,20857,11.00,35.29,4.25,15.76,TREND AREA,,LARAH,1,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,413000.0000,19270.12,1065.00,,154,,,,,,,,,
42461355900000,2021-03-01,244,1102,94,427.67,,117511,215219,20951,7.87,35.55,3.03,14.26,TREND AREA,,LARAH,1,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,413000.0000,19270.12,1065.00,,155,,,,,,,,,
42461355900000,2021-04-01,336,1101,130,519.50,,117847,216320,21081,11.20,36.70,4.33,17.32,TREND AREA,,LARAH,1,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,413000.0000,19270.12,1065.00,,156,,,,,,,,,
42461355900000,2021-05-01,276,1095,107,458.50,,118123,217415,21188,8.90,35.32,3.45,15.28,TREND AREA,,LARAH,1,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,413000.0000,19270.12,1065.00,,157,,,,,,,,,
42461355900000,2021-06-01,200,778,78,329.67,,118323,218193,21266,6.67,25.93,2.60,10.99,TREND AREA,,LARAH,1,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,413000.0000,19270.12,1065.00,,158,,,,,,,,,
42461355900000,2021-07-01,271,1094,105,453.33,,118594,219287,21371,8.74,35.29,3.39,15.11,TREND AREA,,LARAH,1,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,413000.0000,19270.12,1065.00,,159,,,,,,,,,
42461355900000,2021-08-01,285,1042,110,458.67,,118879,220329,21481,9.19,33.61,3.55,15.29,TREND AREA,,LARAH,1,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,413000.0000,19270.12,1065.00,,160,,,,,,,,,
42461355900000,2021-09-01,351,1071,136,529.50,,119230,221400,21617,11.70,35.70,4.53,17.65,TREND AREA,,LARAH,1,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,413000.0000,19270.12,1065.00,,161,,,,,,,,,
42461355900000,2021-10-01,345,1149,134,536.50,,119575,222549,21751,11.13,37.06,4.32,17.88,TREND AREA,,LARAH,1,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,413000.0000,19270.12,1065.00,,162,,,,,,,,,
42461355900000,2021-11-01,286,1075,111,465.17,,119861,223624,21862,9.53,35.83,3.70,15.51,TREND AREA,,LARAH,1,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,413000.0000,19270.12,1065.00,,163,,,,,,,,,
42461355900000,2021-12-01,280,1106,109,464.33,,120141,224730,21971,9.03,35.68,3.52,15.48,TREND AREA,,LARAH,1,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,413000.0000,19270.12,1065.00,,164,,,,,,,,,
42461355900000,2022-01-01,262,1093,81,444.17,,120403,225823,22052,8.45,35.26,2.61,14.81,TREND AREA,,LARAH,1,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,413000.0000,19270.12,1065.00,,165,,,,,,,,,
42461355900000,2022-02-01,278,953,86,436.83,,120681,226776,22138,9.93,34.04,3.07,14.56,TREND AREA,,LARAH,1,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,413000.0000,19270.12,1065.00,,166,,,,,,,,,
42461355900000,2022-03-01,252,1124,78,439.33,,120933,227900,22216,8.13,36.26,2.52,14.64,TREND AREA,,LARAH,1,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,413000.0000,19270.12,1065.00,,167,,,,,,,,,
42461355900000,2022-04-01,234,1047,72,408.50,,121167,228947,22288,7.80,34.90,2.40,13.62,TREND AREA,,LARAH,1,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,413000.0000,19270.12,1065.00,,168,,,,,,,,,
42461355900000,2022-05-01,341,1198,106,540.67,,121508,230145,22394,11.00,38.65,3.42,18.02,TREND AREA,,LARAH,1,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,413000.0000,19270.12,1065.00,,169,,,,,,,,,
42461355900000,2022-06-01,505,1067,157,682.83,,122013,231212,22551,16.83,35.57,5.23,22.76,TREND AREA,,LARAH,1,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,413000.0000,19270.12,1065.00,,170,,,,,,,,,
42461355900000,2022-07-01,294,1156,91,486.67,,122307,232368,22642,9.48,37.29,2.94,16.22,TREND AREA,,LARAH,1,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,413000.0000,19270.12,1065.00,,171,,,,,,,,,
42461355900000,2022-08-01,227,1075,71,406.17,,122534,233443,22713,7.32,34.68,2.29,13.54,TREND AREA,,LARAH,1,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,413000.0000,19270.12,1065.00,,172,,,,,,,,,
42461355900000,2022-09-01,230,826,71,367.67,,122764,234269,22784,7.67,27.53,2.37,12.26,TREND AREA,,LARAH,1,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,413000.0000,19270.12,1065.00,,173,,,,,,,,,
42461355900000,2022-10-01,241,900,75,391.00,,123005,235169,22859,7.77,29.03,2.42,13.03,TREND AREA,,LARAH,1,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,413000.0000,19270.12,1065.00,,174,,,,,,,,,
42461355900000,2022-11-01,309,1037,96,481.83,,123314,236206,22955,10.30,34.57,3.20,16.06,TREND AREA,,LARAH,1,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,413000.0000,19270.12,1065.00,,175,,,,,,,,,
42461355900000,2022-12-01,357,1130,111,545.33,,123671,237336,23066,11.52,36.45,3.58,18.18,TREND AREA,,LARAH,1,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,413000.0000,19270.12,1065.00,,176,,,,,,,,,
42461355900000,2023-01-01,275,1037,45,447.83,,123946,238373,23111,8.87,33.45,1.45,14.93,TREND AREA,,LARAH,1,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,413000.0000,19270.12,1065.00,,177,,,,,,,,,
42461355900000,2023-02-01,275,956,45,434.33,,124221,239329,23156,9.82,34.14,1.61,14.48,TREND AREA,,LARAH,1,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,413000.0000,19270.12,1065.00,,178,,,,,,,,,
42461355900000,2023-03-01,220,1024,36,390.67,,124441,240353,23192,7.10,33.03,1.16,13.02,TREND AREA,,LARAH,1,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,413000.0000,19270.12,1065.00,,179,,,,,,,,,
42461355900000,2023-04-01,296,1116,48,482.00,,124737,241469,23240,9.87,37.20,1.60,16.07,TREND AREA,,LARAH,1,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,413000.0000,19270.12,1065.00,,180,,,,,,,,,
42461355900000,2023-05-01,271,1189,44,469.17,,125008,242658,23284,8.74,38.35,1.42,15.64,TREND AREA,,LARAH,1,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,413000.0000,19270.12,1065.00,,181,,,,,,,,,
42461355900000,2023-06-01,247,1150,40,438.67,,125255,243808,23324,8.23,38.33,1.33,14.62,TREND AREA,,LARAH,1,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,413000.0000,19270.12,1065.00,,182,,,,,,,,,
42461355900000,2023-07-01,270,1173,44,465.50,,125525,244981,23368,8.71,37.84,1.42,15.52,TREND AREA,,LARAH,1,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,413000.0000,19270.12,1065.00,,183,,,,,,,,,
42461355900000,2023-08-01,249,986,41,413.33,,125774,245967,23409,8.03,31.81,1.32,13.78,TREND AREA,,LARAH,1,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,413000.0000,19270.12,1065.00,,184,,,,,,,,,
42461355900000,2023-09-01,224,891,37,372.50,,125998,246858,23446,7.47,29.70,1.23,12.42,TREND AREA,,LARAH,1,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,413000.0000,19270.12,1065.00,,185,,,,,,,,,
42461355900000,2023-10-01,233,944,38,390.33,,126231,247802,23484,7.52,30.45,1.23,13.01,TREND AREA,,LARAH,1,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,413000.0000,19270.12,1065.00,,186,,,,,,,,,
42461355900000,2023-11-01,281,898,46,430.67,,126512,248700,23530,9.37,29.93,1.53,14.36,TREND AREA,,LARAH,1,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,413000.0000,19270.12,1065.00,,187,,,,,,,,,
42461355900000,2023-12-01,250,887,41,397.83,,126762,249587,23571,8.06,28.61,1.32,13.26,TREND AREA,,LARAH,1,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,413000.0000,19270.12,1065.00,,188,,,,,,,,,
42461355900000,2024-01-01,234,867,57,378.50,,126996,250454,23628,7.55,27.97,1.84,12.62,TREND AREA,,LARAH,1,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,413000.0000,19270.12,1065.00,,189,,,,,,,,,
42461355900000,2024-02-01,230,885,56,377.50,,127226,251339,23684,7.93,30.52,1.93,12.58,TREND AREA,,LARAH,1,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,413000.0000,19270.12,1065.00,,190,,,,,,,,,
42461355900000,2024-03-01,237,927,58,391.50,,127463,252266,23742,7.65,29.90,1.87,13.05,TREND AREA,,LARAH,1,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,413000.0000,19270.12,1065.00,,191,,,,,,,,,
42461355900000,2024-04-01,238,929,58,392.83,,127701,253195,23800,7.93,30.97,1.93,13.09,TREND AREA,,LARAH,1,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,413000.0000,19270.12,1065.00,,192,,,,,,,,,
42461355900000,2024-05-01,219,1024,54,389.67,,127920,254219,23854,7.06,33.03,1.74,12.99,TREND AREA,,LARAH,1,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,413000.0000,19270.12,1065.00,,193,,,,,,,,,
42461355900000,2024-06-01,225,1077,55,404.50,,128145,255296,23909,7.50,35.90,1.83,13.48,TREND AREA,,LARAH,1,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,413000.0000,19270.12,1065.00,,194,,,,,,,,,
42461355900000,2024-07-01,191,1047,47,365.50,,128336,256343,23956,6.16,33.77,1.52,12.18,TREND AREA,,LARAH,1,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,413000.0000,19270.12,1065.00,,195,,,,,,,,,
42461355900000,2024-08-01,203,1048,50,377.67,,128539,257391,24006,6.55,33.81,1.61,12.59,TREND AREA,,LARAH,1,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,413000.0000,19270.12,1065.00,,196,,,,,,,,,
42461355900000,2024-09-01,225,924,55,379.00,,128764,258315,24061,7.50,30.80,1.83,12.63,TREND AREA,,LARAH,1,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,413000.0000,19270.12,1065.00,,197,,,,,,,,,
42461355900000,2024-10-01,206,970,51,367.67,,128970,259285,24112,6.65,31.29,1.65,12.26,TREND AREA,,LARAH,1,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,413000.0000,19270.12,1065.00,,198,,,,,,,,,
42461355900000,2024-11-01,235,953,57,393.83,,129205,260238,24169,7.83,31.77,1.90,13.13,TREND AREA,,LARAH,1,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,413000.0000,19270.12,1065.00,,199,,,,,,,,,
42461355900000,2024-12-01,245,1030,60,416.67,,129450,261268,24229,7.90,33.23,1.94,13.89,TREND AREA,,LARAH,1,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,413000.0000,19270.12,1065.00,,200,,,,,,,,,
42461355900000,2025-01-01,234,930,57,389.00,,129684,262198,24286,7.55,30.00,1.84,12.97,TREND AREA,,LARAH,1,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,413000.0000,19270.12,1065.00,,201,,,,,,,,,
42461355900000,2025-02-01,222,857,54,364.83,,129906,263055,24340,7.93,30.61,1.93,12.16,TREND AREA,,LARAH,1,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,413000.0000,19270.12,1065.00,,202,,,,,,,,,
42461360400000,2008-10-01,649,1062,72,826.00,,649,1062,72,20.94,34.26,2.32,27.53,TREND AREA,,LARAH,2,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,157527.0000,10100.00,2429.00,,1,,,,,,,,,
42461360400000,2008-11-01,481,658,54,590.67,,1130,1720,126,16.03,21.93,1.80,19.69,TREND AREA,,LARAH,2,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,157527.0000,10100.00,2429.00,,2,,,,,,,,,
42461360400000,2008-12-01,924,1378,102,1153.67,,2054,3098,228,29.81,44.45,3.29,38.46,TREND AREA,,LARAH,2,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,157527.0000,10100.00,2429.00,,3,,,,,,,,,
42461360400000,2009-01-01,1632,5890,180,2613.67,,3686,8988,408,52.65,190.00,5.81,87.12,TREND AREA,,LARAH,2,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,157527.0000,10100.00,2429.00,,4,,,,,,,,,
42461360400000,2009-02-01,874,5177,97,1736.83,,4560,14165,505,31.21,184.89,3.46,57.89,TREND AREA,,LARAH,2,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,157527.0000,10100.00,2429.00,,5,,,,,,,,,
42461360400000,2009-03-01,1149,13846,128,3456.67,,5709,28011,633,37.06,446.65,4.13,115.22,TREND AREA,,LARAH,2,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,157527.0000,10100.00,2429.00,,6,,,,,,,,,
42461360400000,2009-04-01,393,6119,44,1412.83,,6102,34130,677,13.10,203.97,1.47,47.09,TREND AREA,,LARAH,2,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,157527.0000,10100.00,2429.00,,7,,,,,,,,,
42461360400000,2009-05-01,631,10099,70,2314.17,,6733,44229,747,20.35,325.77,2.26,77.14,TREND AREA,,LARAH,2,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,157527.0000,10100.00,2429.00,,8,,,,,,,,,
42461360400000,2009-06-01,421,7467,47,1665.50,,7154,51696,794,14.03,248.90,1.57,55.52,TREND AREA,,LARAH,2,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,157527.0000,10100.00,2429.00,,9,,,,,,,,,
42461360400000,2009-07-01,355,8476,40,1767.67,,7509,60172,834,11.45,273.42,1.29,58.92,TREND AREA,,LARAH,2,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,157527.0000,10100.00,2429.00,,10,,,,,,,,,
42461360400000,2009-08-01,509,6277,57,1555.17,,8018,66449,891,16.42,202.48,1.84,51.84,TREND AREA,,LARAH,2,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,157527.0000,10100.00,2429.00,,11,,,,,,,,,
42461360400000,2009-09-01,409,4731,46,1197.50,,8427,71180,937,13.63,157.70,1.53,39.92,TREND AREA,,LARAH,2,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,157527.0000,10100.00,2429.00,,12,,,,,,,,,
42461360400000,2009-10-01,412,4505,47,1162.83,,8839,75685,984,13.29,145.32,1.52,38.76,TREND AREA,,LARAH,2,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,157527.0000,10100.00,2429.00,,13,,,,,,,,,
42461360400000,2009-11-01,397,3971,45,1058.83,,9236,79656,1029,13.23,132.37,1.50,35.29,TREND AREA,,LARAH,2,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,157527.0000,10100.00,2429.00,,14,,,,,,,,,
42461360400000,2009-12-01,446,3835,51,1085.17,,9682,83491,1080,14.39,123.71,1.65,36.17,TREND AREA,,LARAH,2,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,157527.0000,10100.00,2429.00,,15,,,,,,,,,
42461360400000,2010-01-01,304,2491,35,719.17,,9986,85982,1115,9.81,80.35,1.13,23.97,TREND AREA,,LARAH,2,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,157527.0000,10100.00,2429.00,,16,,,,,,,,,
42461360400000,2010-02-01,226,1653,26,501.50,,10212,87635,1141,8.07,59.04,0.93,16.72,TREND AREA,,LARAH,2,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,157527.0000,10100.00,2429.00,,17,,,,,,,,,
42461360400000,2010-03-01,239,1765,27,533.17,,10451,89400,1168,7.71,56.94,0.87,17.77,TREND AREA,,LARAH,2,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,157527.0000,10100.00,2429.00,,18,,,,,,,,,
42461360400000,2010-04-01,228,1576,26,490.67,,10679,90976,1194,7.60,52.53,0.87,16.36,TREND AREA,,LARAH,2,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,157527.0000,10100.00,2429.00,,19,,,,,,,,,
42461360400000,2010-05-01,292,1742,34,582.33,,10971,92718,1228,9.42,56.19,1.10,19.41,TREND AREA,,LARAH,2,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,157527.0000,10100.00,2429.00,,20,,,,,,,,,
42461360400000,2010-06-01,54,246,6,95.00,,11025,92964,1234,1.80,8.20,0.20,3.17,TREND AREA,,LARAH,2,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,157527.0000,10100.00,2429.00,,21,,,,,,,,,
